Student_ID,Gender,Age,Study_Hours_Daily,Phone_Usage_Hours_Daily,Sleep_Hours_Daily,AI_Tool_Usage_Hours_Daily,Attendance_Pct,Focus_Score,Productivity_Score,Exam_Score
STU13409,Male,18,1.5,6.0,6.4,0.6,67.9,68.9,59.3,60.9
STU13410,Female,23,0.2,8.7,5.3,0.9,44.4,56.0,51.2,41.9
STU13411,Male,24,2.6,3.7,6.2,0.1,77.3,75.1,64.3,69.3
STU13412,Male,20,1.4,5.0,5.0,0.4,74.7,73.3,59.9,59.5
STU13413,Male,23,3.8,3.7,7.3,1.2,81.7,74.1,66.3,78.8
STU13414,Female,22,6.5,1.6,6.1,1.0,83.8,71.4,82.5,90.7
STU13415,Male,25,0.0,7.7,4.8,0.5,59.2,47.9,46.9,51.4
STU13416,Male,22,4.8,0.3,9.7,1.6,100.0,90.6,78.6,94.3
STU13417,Female,23,5.3,5.6,6.4,2.5,77.9,64.5,75.9,85.9
STU13418,Male,21,2.4,3.9,4.9,1.2,84.4,67.4,62.0,77.9
STU13419,Female,20,1.0,3.8,5.7,0.7,89.0,62.5,56.0,64.0
STU13420,Female,22,4.6,0.6,8.3,0.8,100.0,82.3,79.8,87.1
STU13421,Male,24,1.4,6.8,7.3,2.2,63.1,65.7,64.3,66.7
STU13422,Male,25,5.6,3.0,8.6,1.6,100.0,80.9,83.6,94.4
STU13423,Female,25,3.4,4.7,7.5,0.9,79.3,77.9,67.7,72.5
STU13424,Male,25,7.5,2.6,8.6,1.3,100.0,81.8,92.6,100.0
STU13425,Female,23,3.2,5.4,7.4,1.6,90.0,69.2,66.5,75.2
STU13426,Male,21,1.1,6.0,5.7,0.9,55.6,60.1,52.1,55.1
STU13427,Female,25,0.1,10.5,4.0,0.5,38.8,40.7,47.8,44.4
STU13428,Male,22,5.7,0.0,9.2,2.0,90.5,89.4,88.9,91.3
STU13429,Male,23,1.1,5.3,6.3,2.8,74.1,64.9,57.6,64.3
STU13430,Female,24,0.0,6.1,5.8,0.0,80.4,56.5,49.8,60.9
STU13431,Male,20,4.0,2.3,8.1,0.1,90.0,82.8,75.4,85.9
STU13432,Male,19,1.0,4.3,6.3,1.1,77.3,67.3,55.0,62.2
STU13433,Female,25,5.2,1.8,7.2,2.6,96.8,81.7,81.9,94.0
STU13434,Female,19,2.1,8.3,6.7,1.3,63.9,65.8,58.7,64.6
STU13435,Female,25,5.8,2.3,8.1,2.4,100.0,82.6,83.9,98.9
STU13436,Male,24,3.0,5.0,4.4,0.7,62.0,54.3,63.8,67.7
STU13437,Male,23,2.7,6.9,6.4,0.5,85.3,61.4,65.5,78.3
STU13438,Female,18,1.0,6.6,5.8,0.9,73.1,59.2,55.8,65.2
STU13439,Female,18,5.5,2.2,8.9,2.2,90.1,75.3,89.3,90.5
STU13440,Male,20,1.0,9.4,5.5,0.4,43.5,52.1,55.1,50.8
STU13441,Female,22,3.5,2.2,7.8,1.0,80.1,77.6,71.5,83.1
STU13442,Female,22,3.7,3.9,6.8,2.1,82.1,73.0,66.1,77.2
STU13443,Female,20,0.0,9.0,4.0,0.0,34.4,44.4,46.4,41.7
STU13444,Male,23,1.0,3.3,9.7,1.0,92.1,89.0,68.2,70.0
STU13445,Female,20,1.2,5.1,5.8,0.0,69.9,60.1,53.9,64.6
STU13446,Female,20,5.3,1.2,7.8,2.5,96.0,83.8,85.3,94.9
STU13447,Female,24,2.1,4.3,7.5,0.9,77.4,73.6,62.0,71.3
STU13448,Male,24,2.3,9.2,5.6,0.0,61.9,50.0,56.8,60.4
STU13449,Male,21,5.7,3.9,9.5,2.7,99.0,81.6,88.3,98.6
STU13450,Female,18,0.7,11.1,5.0,0.1,37.7,47.6,42.6,42.0
STU13451,Female,25,2.4,3.6,6.7,0.0,71.3,72.0,57.9,65.6
STU13452,Female,25,4.9,3.9,7.5,1.0,74.1,72.6,68.3,80.3
STU13453,Female,19,6.7,4.2,7.5,4.0,100.0,67.5,75.3,93.2
STU13454,Female,25,0.3,7.1,7.0,1.0,71.3,67.9,50.8,54.6
STU13455,Female,24,1.2,8.0,6.9,0.2,69.1,59.0,50.3,63.3
STU13456,Other,21,0.9,6.1,6.8,1.0,43.8,64.5,56.7,56.2
STU13457,Male,22,0.9,7.5,5.8,1.5,65.4,62.8,50.6,62.9
STU13458,Female,21,1.4,7.3,4.8,1.0,62.3,52.7,55.3,58.8
STU13459,Male,22,2.2,3.9,7.2,1.0,90.8,68.5,61.4,79.0
STU13460,Female,20,6.1,3.2,8.3,1.5,84.9,83.3,88.2,96.7
STU13461,Male,18,2.6,7.7,6.8,0.9,80.7,60.2,62.4,70.8
STU13462,Other,24,1.2,5.9,6.7,1.5,57.8,63.3,62.4,61.1
STU13463,Male,19,5.6,4.1,7.2,0.9,87.8,68.5,73.3,86.4
STU13464,Female,19,6.1,0.3,9.2,1.9,94.2,87.8,87.6,92.8
STU13465,Male,21,3.5,2.0,6.1,0.0,77.7,75.5,60.9,66.9
STU13466,Female,22,3.5,5.5,4.4,1.2,70.5,52.5,59.2,68.9
STU13467,Male,25,2.6,6.3,5.9,1.5,87.6,58.9,59.8,72.3
STU13468,Female,18,2.9,4.2,8.1,0.3,86.6,73.9,66.8,79.3
STU13469,Male,25,1.4,6.9,5.3,0.5,46.7,52.6,47.7,54.7
STU13470,Male,18,7.2,0.4,9.1,1.2,95.9,94.1,93.2,100.0
STU13471,Male,18,0.0,5.3,6.2,0.6,67.4,69.9,55.3,57.3
STU13472,Male,23,5.8,0.8,8.5,3.0,92.6,83.3,86.1,94.9
STU13473,Female,19,5.0,1.1,9.6,1.1,96.5,94.3,75.3,93.6
STU13474,Female,20,0.6,7.7,6.1,1.1,70.8,62.0,61.9,62.9
STU13475,Female,22,2.9,6.2,5.7,1.5,64.0,58.2,61.8,65.8
STU13476,Male,22,5.6,0.9,8.1,1.9,100.0,83.9,77.3,95.6
STU13477,Male,18,1.4,5.4,7.4,1.7,80.8,78.8,68.1,71.4
STU13478,Male,25,2.1,4.9,7.1,1.9,70.1,71.0,61.8,67.1
STU13479,Male,19,0.0,7.8,6.0,0.6,47.0,52.3,47.9,49.3
STU13480,Male,25,2.1,4.7,7.1,1.4,83.4,69.1,59.0,69.6
STU13481,Female,19,4.9,0.6,6.7,2.6,90.0,78.0,74.6,89.6
STU13482,Female,24,3.2,10.3,4.4,0.2,35.3,49.5,52.0,58.3
STU13483,Male,18,3.3,5.6,7.8,1.0,64.2,70.4,65.6,72.2
STU13484,Male,21,0.9,1.8,7.0,3.6,88.2,77.7,71.5,78.2
STU13485,Male,18,2.0,9.8,5.0,0.0,54.9,45.0,58.3,59.7
STU13486,Female,18,4.2,0.0,6.7,2.6,91.8,83.1,79.8,88.4
STU13487,Female,19,5.8,2.3,8.5,1.9,96.3,81.7,89.1,100.0
STU13488,Female,18,0.0,7.5,6.6,0.2,52.6,59.9,47.6,45.3
STU13489,Female,18,1.7,7.8,5.0,0.0,46.5,51.9,50.5,55.6
STU13490,Male,24,0.5,9.1,5.3,0.0,45.9,48.4,50.2,49.9
STU13491,Female,25,1.8,8.3,5.1,1.2,54.9,53.6,57.4,57.0
STU13492,Male,22,0.3,10.7,5.7,0.2,37.5,39.9,50.1,48.6
STU13493,Male,25,0.7,9.5,4.2,1.7,67.7,45.3,43.3,53.9
STU13494,Female,23,4.7,0.1,8.5,2.1,98.6,84.8,80.8,96.2
STU13495,Other,18,2.2,5.7,5.0,2.0,57.6,55.6,54.3,60.9
STU13496,Male,24,0.0,7.5,5.6,0.9,60.3,53.2,50.0,56.8
STU13497,Female,19,0.0,9.7,4.9,0.3,40.9,41.5,48.1,51.7
STU13498,Female,25,4.3,6.5,5.6,1.4,86.7,57.4,69.3,79.6
STU13499,Female,20,5.8,2.9,8.0,0.6,97.5,77.0,72.6,91.2
STU13500,Female,23,0.0,8.1,7.0,0.0,40.5,60.9,52.8,45.5
STU13501,Male,18,7.1,0.6,7.1,1.2,89.5,83.9,85.8,99.2
STU13502,Male,22,0.0,7.2,5.5,0.3,47.3,56.4,48.7,46.3
STU13503,Male,23,0.0,8.4,6.1,1.0,47.7,58.3,47.7,45.7
STU13504,Male,18,2.3,6.7,6.3,0.7,85.6,58.7,59.1,74.3
STU13505,Male,19,2.3,9.8,5.3,0.9,67.5,48.7,58.3,66.1
STU13506,Female,21,0.8,4.6,5.6,1.0,89.1,64.3,59.8,73.0
STU13507,Male,22,6.3,3.2,8.0,0.1,97.6,74.1,77.8,96.5
STU13508,Female,24,2.2,3.0,5.7,1.6,78.5,58.7,59.0,65.1
STU13509,Male,19,2.2,1.3,6.1,0.4,76.2,86.7,65.1,71.9
STU13510,Female,22,2.0,3.7,6.4,0.4,77.5,73.7,62.1,69.0
STU13511,Other,24,3.2,4.9,7.5,2.3,72.9,68.9,67.6,71.2
STU13512,Female,22,2.1,3.3,6.4,0.5,83.2,69.7,54.5,70.7
STU13513,Male,21,1.1,8.2,6.4,0.9,32.5,63.7,54.9,50.5
STU13514,Male,21,4.7,4.5,8.2,1.0,97.8,74.8,71.9,88.3
STU13515,Male,19,1.4,3.9,7.3,0.6,80.0,77.4,56.8,63.3
STU13516,Female,21,1.5,6.3,5.5,0.5,55.0,63.0,60.6,59.5
STU13517,Male,20,6.0,0.0,9.6,1.6,98.9,98.0,88.2,91.3
STU13518,Male,21,1.1,6.4,6.0,0.0,40.9,62.5,54.9,55.9
STU13519,Male,20,0.0,3.8,6.7,0.5,47.2,69.9,49.2,53.2
STU13520,Male,21,4.5,4.6,6.5,1.9,74.6,70.7,72.1,82.1
STU13521,Male,19,0.1,7.7,4.0,1.4,49.0,44.3,47.6,44.7
STU13522,Female,20,1.1,8.1,4.0,0.3,82.8,38.8,46.8,68.1
STU13523,Female,24,0.0,9.4,4.8,0.5,43.9,46.4,36.4,44.6
STU13524,Male,18,5.0,4.4,8.1,0.6,78.0,70.4,73.6,83.2
STU13525,Female,19,2.6,4.3,6.5,1.1,63.9,69.4,62.4,70.6
STU13526,Male,19,1.8,8.4,4.0,0.4,70.7,41.6,50.0,62.9
STU13527,Male,24,6.6,1.4,7.0,0.6,98.5,75.7,79.0,94.1
STU13528,Male,22,2.2,1.2,6.5,1.7,78.7,76.2,62.9,67.2
STU13529,Male,23,1.1,6.9,6.0,1.4,51.5,61.7,50.3,56.7
STU13530,Male,22,4.6,2.8,5.8,3.9,100.0,76.2,79.9,90.9
STU13531,Other,20,0.0,8.6,7.8,0.0,63.1,66.4,53.4,60.1
STU13532,Female,22,5.6,1.0,8.7,1.7,85.6,82.7,78.4,90.3
STU13533,Male,20,2.5,7.9,6.9,0.0,68.2,66.9,65.0,63.5
STU13534,Male,20,0.5,8.8,6.8,0.0,33.1,59.2,51.5,41.5
STU13535,Female,24,2.0,5.7,5.6,1.1,67.7,68.4,55.5,65.0
STU13536,Male,23,3.1,0.9,7.4,1.7,97.0,77.1,72.8,87.2
STU13537,Female,24,4.9,5.0,6.7,1.7,88.5,66.3,66.3,81.1
STU13538,Other,22,5.7,1.0,6.9,2.5,85.0,83.8,87.4,94.4
STU13539,Female,23,3.5,4.8,7.7,1.3,84.9,71.3,69.3,80.4
STU13540,Male,18,1.8,5.6,5.7,0.4,76.2,65.5,56.5,62.6
STU13541,Female,25,4.5,2.1,9.2,2.4,93.8,88.7,81.2,87.0
STU13542,Female,21,3.2,6.4,7.2,0.0,61.5,59.2,59.6,69.6
STU13543,Female,23,1.6,8.2,7.5,0.9,63.7,60.4,59.8,65.3
STU13544,Other,18,6.2,0.6,5.4,2.7,92.9,74.7,82.4,97.8
STU13545,Female,22,3.4,5.4,6.9,1.6,74.8,64.2,68.7,71.8
STU13546,Male,18,1.0,4.0,6.9,1.9,65.6,69.4,61.2,67.0
STU13547,Male,22,5.6,0.6,9.3,2.2,100.0,86.4,80.8,95.5
STU13548,Female,21,1.2,2.6,6.1,0.7,86.5,66.8,59.0,68.9
STU13549,Male,25,5.3,0.0,8.4,1.9,99.1,83.7,85.1,97.8
STU13550,Female,22,4.4,1.0,7.8,1.5,76.5,88.8,78.2,80.5
STU13551,Male,22,1.9,5.0,6.2,1.5,65.0,69.5,60.1,64.9
STU13552,Male,19,0.9,6.4,6.0,0.1,62.2,58.1,46.3,55.7
STU13553,Female,18,3.5,7.9,7.0,1.2,86.2,63.8,67.6,79.9
STU13554,Female,21,2.4,8.4,6.3,0.2,41.3,58.6,55.1,53.1
STU13555,Male,18,4.5,1.3,7.4,1.3,90.9,83.9,70.5,83.7
STU13556,Male,25,6.2,0.3,7.4,2.6,90.0,84.9,84.1,95.5
STU13557,Female,24,5.8,1.0,8.1,1.2,91.3,81.9,73.5,91.9
STU13558,Male,19,6.2,1.7,7.4,2.3,97.7,86.3,84.9,97.6
STU13559,Female,21,3.6,2.4,6.3,3.2,76.6,79.4,71.7,76.6
STU13560,Female,20,5.1,0.0,9.2,1.8,100.0,88.7,86.0,88.2
STU13561,Male,18,6.3,0.0,8.0,1.9,85.0,84.4,85.0,95.2
STU13562,Male,23,0.4,8.7,5.4,1.0,42.1,58.8,50.5,48.1
STU13563,Female,19,2.4,4.3,7.6,0.2,84.5,72.8,69.6,76.9
STU13564,Male,22,5.4,1.3,7.7,1.6,99.6,82.9,67.3,90.6
STU13565,Other,23,4.1,4.3,6.6,2.4,74.7,67.5,80.2,80.8
STU13566,Female,25,4.3,0.8,5.4,2.3,89.4,72.7,71.0,82.8
STU13567,Female,20,0.7,7.4,5.0,1.2,45.6,55.3,49.8,52.8
STU13568,Male,24,3.9,3.9,9.2,0.0,90.3,86.2,77.2,87.0
STU13569,Male,22,1.9,5.6,6.3,2.6,64.9,69.6,67.5,65.0
STU13570,Female,18,7.6,0.8,7.7,1.3,92.2,84.8,84.1,91.6
STU13571,Female,21,1.5,8.9,6.1,1.2,60.8,55.0,54.0,61.2
STU13572,Male,25,0.8,9.0,5.9,1.0,79.4,54.2,54.8,65.4
STU13573,Male,25,2.7,3.5,6.2,1.0,85.8,78.7,67.8,75.4
STU13574,Male,18,1.7,8.3,7.0,0.8,50.0,65.4,56.2,56.4
STU13575,Female,20,5.0,1.6,8.4,0.6,91.2,81.4,74.0,91.6
STU13576,Male,19,3.3,3.2,6.9,1.2,85.1,70.2,64.4,73.2
STU13577,Male,19,1.8,7.2,8.0,0.0,50.6,69.2,62.0,65.9
STU13578,Female,22,4.6,3.2,7.4,2.1,97.1,80.5,72.3,84.8
STU13579,Male,18,2.0,3.5,6.9,0.1,74.3,75.2,67.5,71.8
STU13580,Female,19,4.6,0.0,7.5,1.1,94.5,74.1,72.6,86.7
STU13581,Male,19,2.7,5.2,6.9,0.5,74.9,65.9,60.8,75.5
STU13582,Female,24,0.8,6.4,7.3,0.0,50.1,68.1,53.1,57.1
STU13583,Male,19,0.0,6.7,5.0,1.5,64.6,54.7,52.4,60.4
STU13584,Male,23,4.8,4.4,7.6,1.6,60.2,77.4,75.8,71.8
STU13585,Male,23,0.3,7.4,6.8,1.2,86.8,55.0,49.0,67.9
STU13586,Male,18,3.2,0.2,5.7,1.2,86.1,77.7,68.0,79.6
STU13587,Male,25,1.9,9.6,8.7,2.1,62.1,63.9,61.6,59.4
STU13588,Male,18,0.0,8.8,4.0,0.0,53.2,42.0,35.2,44.2
STU13589,Female,19,0.0,8.2,6.6,0.7,75.7,58.7,47.7,60.5
STU13590,Female,24,1.6,3.2,6.7,0.0,78.4,65.8,57.8,68.8
STU13591,Female,19,1.8,4.6,6.8,1.1,74.2,69.6,64.3,68.1
STU13592,Female,24,0.2,9.0,6.0,0.6,44.2,58.9,55.3,48.4
STU13593,Female,25,3.5,6.2,8.2,2.3,84.9,65.9,73.5,86.6
STU13594,Other,21,4.5,1.6,8.3,2.4,95.2,87.0,81.5,85.9
STU13595,Female,24,1.7,2.8,6.6,3.3,86.4,75.5,66.2,77.8
STU13596,Male,25,0.9,8.1,8.3,0.0,61.2,70.8,57.4,63.7
STU13597,Male,24,2.9,1.7,6.9,2.4,72.8,73.8,69.0,70.9
STU13598,Other,19,5.6,3.2,6.2,1.7,100.0,70.8,80.7,94.4
STU13599,Male,18,2.1,6.3,6.4,0.8,61.2,69.5,57.5,58.4
STU13600,Female,22,6.7,3.2,8.7,2.3,92.4,84.7,94.4,98.5
STU13601,Male,20,5.8,0.0,8.3,1.8,100.0,87.1,85.4,96.5
STU13602,Male,20,5.3,2.3,9.0,1.5,87.5,88.3,76.9,89.7
STU13603,Male,21,1.7,7.8,5.6,0.7,70.7,56.0,59.2,71.4
STU13604,Male,21,3.4,3.3,7.3,3.1,77.5,75.5,70.7,77.3
STU13605,Female,23,0.9,4.3,5.2,0.8,68.8,62.0,55.9,63.5
STU13606,Male,21,0.0,8.3,5.3,0.0,40.9,53.3,47.2,50.3
STU13607,Male,20,5.2,0.0,7.6,1.2,99.6,91.1,83.2,96.6
STU13608,Female,20,2.3,10.8,5.5,0.0,32.8,44.4,55.4,56.6
STU13609,Male,23,5.4,2.5,6.7,2.3,93.3,79.2,80.4,88.7
STU13610,Female,19,2.4,0.7,9.6,1.1,82.5,92.4,71.6,76.2
STU13611,Female,20,0.5,8.4,6.0,0.4,72.7,53.7,46.8,58.3
STU13612,Male,23,5.1,1.8,7.4,1.2,71.3,80.9,77.0,82.9
STU13613,Male,23,2.5,6.6,4.9,1.0,74.2,52.8,58.5,68.6
STU13614,Other,22,0.0,9.5,5.2,1.7,36.9,51.5,58.0,53.5
STU13615,Male,21,0.0,12.1,4.4,1.1,49.9,40.6,45.4,48.8
STU13616,Male,21,5.7,3.4,9.5,2.5,100.0,86.6,86.6,98.4
STU13617,Female,21,3.0,5.9,6.3,1.6,80.5,67.2,69.3,76.5
STU13618,Male,24,7.4,0.0,7.9,1.5,100.0,93.2,89.8,100.0
STU13619,Female,21,6.0,3.0,7.5,1.6,97.2,78.3,82.0,95.9
STU13620,Male,19,4.9,0.3,8.6,1.1,100.0,92.8,78.0,92.4
STU13621,Other,24,3.2,4.7,8.3,2.1,99.7,71.7,72.3,78.6
STU13622,Female,21,0.6,9.7,4.0,0.0,49.7,45.2,45.7,54.0
STU13623,Male,25,2.3,5.6,7.1,1.7,94.6,66.7,55.6,76.1
STU13624,Male,25,0.0,6.3,4.0,1.4,67.8,49.5,51.8,57.7
STU13625,Female,19,0.8,11.9,5.8,0.2,58.7,45.7,46.4,52.4
STU13626,Male,25,3.5,5.7,7.8,2.0,79.6,67.8,68.0,74.9
STU13627,Male,18,0.0,9.1,5.1,1.1,53.7,52.5,46.9,50.3
STU13628,Female,18,1.5,2.6,7.4,0.7,79.0,67.5,54.9,70.3
STU13629,Male,23,1.1,11.0,5.7,0.0,29.6,48.9,50.5,45.2
STU13630,Female,18,5.6,3.4,5.6,0.2,82.8,67.9,70.8,86.0
STU13631,Female,22,0.6,6.1,5.4,0.0,79.5,57.7,44.6,62.0
STU13632,Female,21,5.3,3.4,10.0,2.1,75.9,92.5,83.7,85.3
STU13633,Male,20,4.8,3.4,9.6,1.9,82.0,81.2,82.4,87.5
STU13634,Male,20,5.8,2.6,7.0,2.4,95.4,77.5,80.9,94.6
STU13635,Male,18,1.8,7.1,5.6,0.0,55.2,57.7,58.7,57.5
STU13636,Female,25,3.0,5.0,6.9,1.4,67.5,66.5,63.8,71.0
STU13637,Female,18,6.3,0.0,6.9,2.3,83.1,76.6,88.2,96.8
STU13638,Female,23,5.0,1.1,7.8,4.5,82.2,85.7,89.1,93.2
STU13639,Male,21,0.9,4.5,6.1,0.0,74.2,64.2,51.8,63.0
STU13640,Other,18,0.0,10.1,6.2,0.8,45.9,52.5,45.0,52.0
STU13641,Female,19,5.7,4.0,7.7,1.7,100.0,79.9,81.4,96.1
STU13642,Male,21,1.6,7.0,5.1,0.8,64.0,51.6,60.0,66.3
STU13643,Female,20,3.8,0.4,9.6,2.3,100.0,95.0,83.8,95.8
STU13644,Male,21,1.1,4.5,6.1,1.5,82.4,61.5,61.8,69.3
STU13645,Male,18,1.7,4.5,8.2,0.4,72.5,73.5,64.1,65.1
STU13646,Male,19,2.0,8.2,5.7,0.9,66.1,57.7,52.8,65.8
STU13647,Female,20,5.3,0.4,6.4,3.8,97.9,78.4,86.2,95.9
STU13648,Male,24,4.5,0.0,9.2,1.8,100.0,99.3,87.6,89.3
STU13649,Male,24,5.9,2.0,8.8,2.1,85.7,84.3,87.9,89.2
STU13650,Female,21,3.1,0.6,9.0,1.0,100.0,94.1,78.7,90.5
STU13651,Male,21,1.9,7.0,7.6,0.0,84.7,64.1,65.6,69.2
STU13652,Female,19,4.6,6.2,7.4,1.6,87.9,65.8,76.2,84.7
STU13653,Male,18,2.1,7.4,6.0,0.0,60.0,53.5,56.6,62.3
STU13654,Male,20,1.3,9.0,6.3,1.1,69.4,54.0,50.1,59.7
STU13655,Female,18,4.0,4.1,7.4,0.7,71.5,69.6,68.1,76.9
STU13656,Male,18,0.4,9.5,5.7,1.0,47.0,49.6,49.5,50.4
STU13657,Female,23,3.2,3.8,6.2,2.0,87.6,69.3,63.9,77.2
STU13658,Male,19,3.7,4.5,7.9,2.3,75.4,72.8,78.8,72.6
STU13659,Male,21,3.5,2.3,7.5,1.0,89.9,80.1,73.1,85.1
STU13660,Other,20,6.7,0.0,9.2,0.0,79.8,95.0,86.3,88.2
STU13661,Male,24,1.3,2.3,8.0,3.0,75.2,81.0,61.3,68.6
STU13662,Female,20,2.4,8.2,6.2,1.8,61.9,63.9,61.0,66.6
STU13663,Male,24,0.6,8.9,4.9,0.7,51.2,47.4,46.0,49.6
STU13664,Male,24,7.0,2.8,7.1,0.6,99.9,69.8,78.2,97.4
STU13665,Female,18,2.3,2.8,7.1,0.3,67.2,73.3,66.1,72.8
STU13666,Male,22,3.8,5.1,8.4,1.7,93.4,76.9,71.5,88.5
STU13667,Female,20,0.7,8.9,5.2,0.4,56.4,51.2,51.6,55.7
STU13668,Male,25,5.9,2.5,7.7,1.5,98.0,78.2,73.9,89.2
STU13669,Male,25,1.6,6.0,7.0,1.3,76.3,61.1,54.8,65.9
STU13670,Female,19,5.3,2.0,8.1,1.6,100.0,84.3,80.9,95.0
STU13671,Female,22,5.6,1.0,9.2,2.1,91.9,81.5,87.0,90.8
STU13672,Female,25,3.9,6.2,6.3,0.1,66.7,58.3,62.2,74.7
STU13673,Female,22,1.2,11.3,9.1,0.5,40.8,58.7,57.0,53.7
STU13674,Male,22,1.2,7.4,8.4,1.7,60.5,73.4,61.4,60.5
STU13675,Female,19,0.8,4.2,7.5,0.3,60.9,70.4,57.6,57.6
STU13676,Male,21,2.3,5.8,4.7,0.8,76.2,56.3,52.9,63.2
STU13677,Male,24,3.0,7.1,6.5,1.3,75.6,63.0,60.6,71.4
STU13678,Female,20,2.2,7.7,5.6,1.2,65.7,61.9,57.1,68.6
STU13679,Female,23,1.2,2.2,5.5,0.0,79.7,68.2,55.3,68.3
STU13680,Female,18,6.8,2.8,6.8,2.7,83.2,75.0,85.8,94.3
STU13681,Male,20,2.8,4.4,6.2,0.6,77.0,70.0,65.1,70.8
STU13682,Female,21,4.4,4.5,9.1,2.0,92.4,79.1,80.1,88.8
STU13683,Female,25,5.2,0.2,6.6,2.7,99.9,78.1,87.2,95.4
STU13684,Male,19,2.1,4.1,5.9,1.4,79.6,69.4,64.1,71.9
STU13685,Female,20,1.7,10.5,7.0,1.3,26.0,55.2,58.9,48.4
STU13686,Female,19,0.0,9.6,5.2,0.3,50.8,47.1,49.9,54.8
STU13687,Male,25,6.5,0.0,8.4,2.1,93.9,90.0,95.9,92.5
STU13688,Male,19,0.0,8.9,6.7,0.2,38.1,60.2,51.6,50.0
STU13689,Female,22,2.9,6.5,6.2,1.8,57.5,64.8,56.9,63.6
STU13690,Female,20,2.7,3.6,6.8,1.3,71.5,80.1,59.7,64.2
STU13691,Female,18,2.7,3.9,5.6,1.4,95.3,71.3,67.7,80.8
STU13692,Male,20,2.0,6.4,5.3,0.6,79.2,65.7,59.6,71.1
STU13693,Female,20,2.6,10.2,5.5,0.1,51.8,53.4,53.1,57.6
STU13694,Female,18,3.4,3.4,6.4,0.5,88.5,74.4,68.8,84.4
STU13695,Female,24,3.5,3.3,7.1,0.8,81.5,70.6,63.7,74.2
STU13696,Female,19,1.5,7.3,8.1,1.6,67.1,68.9,68.0,70.4
STU13697,Female,19,2.1,4.5,5.5,0.6,65.5,62.3,62.8,67.4
STU13698,Female,22,4.6,2.7,8.0,2.4,99.0,72.4,76.9,90.2
STU13699,Female,25,5.6,2.5,7.4,2.5,100.0,71.5,78.6,92.8
STU13700,Male,25,3.0,3.3,7.8,0.4,82.3,76.7,63.7,73.7
STU13701,Male,23,0.3,10.4,5.7,1.0,45.0,55.4,40.7,48.2
STU13702,Male,25,0.4,7.8,6.2,0.2,35.7,55.8,50.0,48.6
STU13703,Female,18,0.0,7.4,5.6,1.3,43.8,63.3,48.6,52.5
STU13704,Male,20,5.7,2.3,7.0,2.1,89.6,74.1,80.4,89.0
STU13705,Female,19,2.9,7.2,5.9,1.3,62.2,56.3,58.2,69.6
STU13706,Female,23,3.5,4.8,4.8,0.0,73.3,54.1,62.0,73.8
STU13707,Male,25,0.2,7.0,5.6,0.0,54.0,58.8,51.4,54.1
STU13708,Male,24,1.0,3.8,5.7,2.3,82.4,69.6,62.0,68.4
STU13709,Female,24,2.7,4.8,6.2,0.0,80.3,71.5,61.1,70.2
STU13710,Female,21,3.3,4.5,5.9,1.3,92.8,64.0,66.4,83.8
STU13711,Female,24,5.8,0.2,6.6,2.9,88.8,85.0,91.2,92.7
STU13712,Male,22,7.3,3.5,6.9,2.9,87.9,72.1,90.9,95.8
STU13713,Male,25,2.0,4.6,7.0,0.3,89.0,65.4,59.6,72.7
STU13714,Female,19,0.0,9.4,6.1,0.7,45.5,57.9,50.4,44.9
STU13715,Male,24,4.7,0.0,7.6,2.5,100.0,86.2,74.6,87.2
STU13716,Male,23,0.7,8.1,5.8,0.2,58.4,50.7,48.7,54.0
STU13717,Male,24,7.1,0.3,8.1,0.8,100.0,88.2,86.1,99.4
STU13718,Male,22,0.1,4.7,7.2,1.9,78.1,70.1,55.5,57.5
STU13719,Male,25,3.6,0.2,10.0,2.4,98.7,98.6,88.7,90.5
STU13720,Female,22,2.6,3.2,8.4,0.7,89.0,79.3,65.8,71.0
STU13721,Male,25,4.5,2.6,7.0,0.4,97.0,68.3,64.1,88.6
STU13722,Male,21,3.3,4.0,5.7,1.6,87.5,60.2,69.9,76.6
STU13723,Female,24,2.9,5.9,8.6,2.2,67.9,79.6,70.1,76.9
STU13724,Male,25,3.4,2.9,7.3,1.3,76.9,71.1,74.4,81.0
STU13725,Male,20,0.7,8.1,7.3,0.6,46.3,60.5,46.7,50.9
STU13726,Male,19,5.8,2.1,9.1,1.4,97.2,88.1,80.5,97.0
STU13727,Female,24,0.7,8.0,6.0,0.2,39.1,56.1,52.4,49.1
STU13728,Female,23,5.5,1.1,9.7,2.3,100.0,90.9,87.5,95.6
STU13729,Male,21,0.3,4.7,5.6,0.0,67.8,68.7,57.8,59.5
STU13730,Male,24,0.0,8.8,6.8,0.6,49.3,57.5,57.7,52.1
STU13731,Other,20,2.5,3.2,7.5,1.7,60.1,76.8,66.7,69.5
STU13732,Male,25,3.5,5.9,9.0,1.9,91.7,69.9,75.0,81.7
STU13733,Female,21,6.4,0.0,7.9,1.9,100.0,85.2,87.9,99.8
STU13734,Other,24,3.7,2.4,7.4,0.7,85.8,83.7,64.3,73.7
STU13735,Other,24,5.7,0.5,7.4,1.7,81.7,82.6,87.1,92.3
STU13736,Male,24,5.1,1.6,7.8,0.8,100.0,73.8,76.4,88.6
STU13737,Female,25,5.0,1.0,9.2,1.6,96.2,83.3,78.0,91.5
STU13738,Female,20,1.3,5.1,5.9,0.0,75.3,64.7,54.2,64.8
